tweet_id,created_at,text,clean_text,cluster
219780,Thu Oct 05 02:53:01 +0000 2017,"@VerizonSupport You can only connect one at a time, the one with broken DVR works fine the other won't connect- LOSER FIOS!","you can only connect one at a time, the one with broken dvr works fine the other won't connect- loser fios!",10
223811,Thu Oct 05 02:53:49 +0000 2017,@115722 OK IM GOING TO DO IT NOW IM SO EXCITED,ok im going to do it now im so excited,10
223807,Thu Oct 05 02:57:06 +0000 2017,@115955 been playing me all day @115722 where tf yall at??,been playing me all day where tf yall at??,10
219766,Thu Oct 05 03:06:19 +0000 2017,@VerizonSupport I'm fed up and tired. Will try all that tomorrow. Maybe by then it will have fixed itself. #wishfulthinking,i'm fed up and tired. will try all that tomorrow. maybe by then it will have fixed itself. wishfulthinking,10
223810,Thu Oct 05 03:06:22 +0000 2017,@VerizonSupport I upgrade from 150/150 to the Gigabit. I already have the Quantam router. I selected to upgrade for next 12 months. It didn't give me a day.,i upgrade from 150/150 to the gigabit. i already have the quantam router. i selected to upgrade for next 12 months. it didn't give me a day.,9
219768,Thu Oct 05 03:13:14 +0000 2017,@VerizonSupport Oh it's definitely time to give up. Now the TV says I'm not subscribed to TBS. #EveryoneIsSubscribedToTBS https://t.co/09qcMeOBIo,oh it's definitely time to give up. now the tv says i'm not subscribed to tbs. everyoneissubscribedtotbs,10
219783,Thu Oct 05 04:04:11 +0000 2017,"@VerizonSupport Yes that is correct, still does not work.  Cannot connect. #lost #dontgetverizoned","yes that is correct, still does not work. cannot connect. lost dontgetverizoned",4
223805,Thu Oct 05 04:09:48 +0000 2017,@115725 is such shitty service it's a surprise they still are in business. Why the heck is it so complicated to start service,is such shitty service it's a surprise they still are in business. why the heck is it so complicated to start service,10
223803,Thu Oct 05 04:10:24 +0000 2017,.@115722 really has TV channel packages with no 24 hour news networks available. Are y'all serious? 🙄 hate new age cable packages.,. really has tv channel packages with no 24 hour news networks available. are y'all serious? 🙄 hate new age cable packages.,1
223801,Thu Oct 05 04:17:21 +0000 2017,@VerizonSupport Internet is out. Tried rebooting and resetting backup battery. Still nothing. https://t.co/vd7yowh13f,internet is out. tried rebooting and resetting backup battery. still nothing.,0
223799,Thu Oct 05 04:26:42 +0000 2017,@VerizonSupport why don’t I have service? It keeps randomly going out when I usually get really good service.,why don’t i have service? it keeps randomly going out when i usually get really good service.,10
223792,Thu Oct 05 04:31:13 +0000 2017,@169473 Survivor loses to the ABC line up for me... but onky cause it's easier to catch up on 1 show than 2 stupid Verizon on demand sucks lol,survivor loses to the abc line up for me... but onky cause it's easier to catch up on 1 show than 2 stupid verizon on demand sucks lol,2
223784,Thu Oct 05 04:33:40 +0000 2017,@VerizonSupport is there some kind of outage or maintenance in the area of Sandston Virginia?,is there some kind of outage or maintenance in the area of sandston virginia?,11
223780,Thu Oct 05 04:34:10 +0000 2017,@VerizonSupport are you doing maintenance in my area again?¿,are you doing maintenance in my area again?¿,10
223782,Thu Oct 05 04:37:51 +0000 2017,@VerizonSupport Its back now! Probably just a hiccup. Thank you for your speedy reply!,its back now! probably just a hiccup. thank you for your speedy reply!,6
224547,Thu Oct 05 04:43:13 +0000 2017,"@VerizonSupport Yes, including phone.","yes, including phone.",4
224537,Thu Oct 05 04:49:27 +0000 2017,@169649 @117735 @115725 @VerizonSupport can probably help you here with their amazing family plans,can probably help you here with their amazing family plans,5
224545,Thu Oct 05 04:51:34 +0000 2017,@VerizonSupport Vaguely. Will resetting that help if the problem is at your end?,vaguely. will resetting that help if the problem is at your end?,5
224508,Thu Oct 05 05:20:25 +0000 2017,@VerizonSupport are you guys doing any work in the Brooklyn area? FiOS internet dropped for like 20min then again a few min ago.,are you guys doing any work in the brooklyn area? fios internet dropped for like 20min then again a few min ago.,0
224534,Thu Oct 05 05:21:04 +0000 2017,@165283 @12291 @12292 @12293 @12294  again unavailable. Fios is looking good. Time for change,again unavailable. fios is looking good. time for change,3
224531,Thu Oct 05 05:22:36 +0000 2017,@VerizonSupport how long is my internet gonna be down? It's been out almost 2 hours,how long is my internet gonna be down? it's been out almost 2 hours,0
224519,Thu Oct 05 05:23:41 +0000 2017,"#Verizon I have this channel in my package,  I can watch via cell phone,  but not my pc? @VerizonSupport https://t.co/Y5Ycu9ZYpd","verizon i have this channel in my package, i can watch via cell phone, but not my pc?",7
224507,Thu Oct 05 05:24:12 +0000 2017,"@VerizonSupport I didn't really look, I just power cycled the router with no effect. After 20 min it was restored. Then it dropped again for 5min","i didn't really look, i just power cycled the router with no effect. after 20 min it was restored. then it dropped again for 5min",6
224505,Thu Oct 05 05:25:12 +0000 2017,@VerizonSupport Modem was definitely up as I could log into after it was power cycled. None of my devices (wired/wireless) would connect.,modem was definitely up as i could log into after it was power cycled. none of my devices (wired/wireless) would connect.,10
225181,Thu Oct 05 05:27:45 +0000 2017,HELPPPPPPP. @VerizonSupport,helppppppp.,10
225180,Thu Oct 05 05:30:16 +0000 2017,@VerizonSupport account is locked,account is locked,10
224510,Thu Oct 05 05:31:25 +0000 2017,@VerizonSupport Currently I am up with no red lights. This has happened in the past when Vz performs maintenance. FYI i WFH,currently i am up with no red lights. this has happened in the past when vz performs maintenance. fyi i wfh,10
224518,Thu Oct 05 05:35:23 +0000 2017,@VerizonSupport Stuck on swirling symbol https://t.co/Lx1MuPSQPF,stuck on swirling symbol,10
224521,Thu Oct 05 05:49:50 +0000 2017,"@VerizonSupport Yea,  it works fine on app on phone. But pc. Forget it. So annoying","yea, it works fine on app on phone. but pc. forget it. so annoying",7
224522,Thu Oct 05 05:56:55 +0000 2017,"@VerizonSupport Unfortunately,the app is now giving me red circle swirling. Then plays then does the swirling again,hard to watch something that keeps that","unfortunately,the app is now giving me red circle swirling. then plays then does the swirling again,hard to watch something that keeps that",1
224512,Thu Oct 05 06:15:25 +0000 2017,"@VerizonSupport Brooklyn, NY","brooklyn, ny",10
226210,Thu Oct 05 06:34:26 +0000 2017,"@VerizonSupport See above thread, bot. Thx.","see above thread, bot. thx.",10
226204,Thu Oct 05 06:46:05 +0000 2017,"@170004 Yeah, I'm going to have to invest in a stupidly long ethernet cable. I'm on Wi-Fi, even if it is FiOS.","yeah, i'm going to have to invest in a stupidly long ethernet cable. i'm on wi-fi, even if it is fios.",1
226202,Thu Oct 05 06:49:35 +0000 2017,"@VerizonSupport No no, everything is fine. Thanks.","no no, everything is fine. thanks.",10
227201,Thu Oct 05 07:15:45 +0000 2017,@115722 Do you know what update i am getting for the DVR box ^BAB,do you know what update i am getting for the dvr box ^bab,10
227198,Thu Oct 05 07:39:28 +0000 2017,@VerizonSupport hey - anything extra I need to do to enable WiFi calling on prepaid?,hey - anything extra i need to do to enable wifi calling on prepaid?,11
218768,Thu Oct 05 11:18:51 +0000 2017,@VerizonSupport I think I'm on my way back!,i think i'm on my way back!,10
233422,Thu Oct 05 12:03:16 +0000 2017,@115725 why is your service in NYC and honestly everywhere lately,why is your service in nyc and honestly everywhere lately,10
233418,Thu Oct 05 12:06:23 +0000 2017,@VerizonSupport Will I be getting the $200? I also just got an email offering the $200 for trading in my s6,will i be getting the $200? i also just got an email offering the $200 for trading in my s6,6
236127,Thu Oct 05 13:23:38 +0000 2017,"@VerizonSupport I'm a new customer, though?","i'm a new customer, though?",9
236123,Thu Oct 05 13:35:44 +0000 2017,"@VerizonSupport I found it, it lists the $99.99 price; when I called and asked specifically for the $79.99 price mentioned in the mailer.  Why the change?","i found it, it lists the $99.99 price; when i called and asked specifically for the $79.99 price mentioned in the mailer. why the change?",10
236115,Thu Oct 05 14:08:35 +0000 2017,@VerizonSupport The add-on charges are above and beyond the $99.99 bundle.  I asked for the $79.99 promotion and received the $99.99 rate.  Fix this?,the add-on charges are above and beyond the $99.99 bundle. i asked for the $79.99 promotion and received the $99.99 rate. fix this?,10
244577,Thu Oct 05 14:46:19 +0000 2017,@115725 My install tech is officially 45 minutes late. How much of my install fee can I expect to be waived?,my install tech is officially 45 minutes late. how much of my install fee can i expect to be waived?,10
244572,Thu Oct 05 14:46:52 +0000 2017,"@VerizonSupport Phone won’t work, can’t turn it off, apps not responding 2 touch. Can get notifi &amp; Siri. Nothing else works😩HELP!!!!!","phone won’t work, can’t turn it off, apps not responding 2 touch. can get notifi siri. nothing else works😩help!!!!!",5
245646,Thu Oct 05 15:02:01 +0000 2017,Wtf @VerizonSupport!!!! Traveling with my child alone &amp; you assholes put restrictions on our calls and texts?!!!,wtf !!!! traveling with my child alone you assholes put restrictions on our calls and texts?!!!,10
